Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
13600,140,3.0,78.03368765017224,48.817184889176026,10.0,14,17.0,1960,0.23861713,B,B,26,3889,6,705.0,3,6,B
15732,56,2.0,61.61873822558833,34.4767496026782,10.0,13,17.0,1986,0.0,B,B,23,5067,4,,2,6,B
6402,74,2.0,77.54897193086906,50.69925739008649,10.0,7,17.0,2018,0.075778755,B,B,6,1437,3,,0,2,B
11329,1,3.0,80.06660005122991,,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2982,6,2.0,63.46068440528138,,0.0,13,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
8728,109,2.0,58.10522563607446,,9.0,1,12.0,1977,0.093442564,B,B,23,4635,5,3300.0,2,4,B
15020,61,2.0,41.66545771486654,24.84290619459302,6.0,5,14.0,1980,0.300322518,B,B,52,10311,6,,1,9,B
9037,8,3.0,79.88061871612041,48.040876143946754,12.0,4,14.0,2004,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11010,27,2.0,66.44850258937556,62.4351282951365,10.0,10,17.0,2017,0.011654127,B,B,4,915,0,,0,0,B
3194,29,2.0,43.92698743317489,31.0287066937074,44.0,6,5.0,1964,0.086885265,B,B,10,2277,2,1547.0,0,0,B
6011,47,3.0,77.69037251388325,50.46489448101416,10.0,2,22.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
5042,58,1.0,47.7695512582566,,12.0,11,0.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13797,108,3.0,60.62606147302603,44.98950015172678,7.0,2,9.0,1962,0.0,B,B,25,5027,4,46.0,1,1,B
9167,96,2.0,51.58299683059343,35.96392074686476,8.0,6,10.0,1994,0.041116354,B,B,53,14892,4,,1,4,B
15896,9,1.0,41.86281062255679,26.74419716013925,8.0,4,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
4549,31,2.0,80.54264033432669,35.54959398594974,14.0,5,40.0,2013,0.151346216,B,A,32,5889,10,830.0,4,1,B
907,100,1.0,30.89982461322368,22.445856001885748,5.0,5,8.0,1963,0.049863387,B,B,18,3746,9,75.0,3,1,B
15637,64,1.0,40.349311707958535,22.531265855084147,8.0,4,17.0,1987,0.135649789,B,B,46,7960,6,350.0,3,11,B
5505,6,1.0,39.2173804333066,,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3425,27,1.0,41.58102024974895,,1.0,9,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B
1667,144,1.0,31.043820346083766,19.82278202894561,5.0,3,5.0,1965,0.306977489,B,B,27,5148,14,1575.0,5,7,B
250,21,3.0,60.324468681106005,41.72171217722632,5.0,3,5.0,1965,0.194489265,B,B,47,8004,3,125.0,3,5,B
343,1,2.0,66.26967505320266,,1.0,11,17.0,1977,0.025609157,B,B,33,5261,0,240.0,3,1,B
7697,98,3.0,107.34229261327287,53.45225104395614,12.0,6,23.0,2006,0.195781053,B,B,23,5212,6,,3,2,B
9405,6,1.0,41.22510698800132,,1.0,25,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10901,44,2.0,53.34942728773794,30.87100280741553,8.0,11,17.0,1993,0.122190486,B,B,25,4724,2,1308.0,1,3,B
3711,94,1.0,41.281057292665885,42.39259409457574,10.0,13,13.0,2014,0.282797669,B,B,33,8667,2,,0,6,B
13240,53,3.0,80.97879496565498,48.8547406841338,10.0,16,24.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B
8245,123,2.0,44.49695416505069,29.122125900669023,5.0,2,9.0,1969,0.0,B,B,47,11319,0,1145.0,3,5,B
6526,27,1.0,40.20882930090527,,0.0,9,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
5600,21,2.0,49.94171705426886,31.238350036293483,6.0,7,9.0,1990,0.194489265,B,B,47,8004,3,125.0,3,5,B
14478,11,1.0,39.23156612445212,22.11226901924866,10.0,11,12.0,1967,0.038692987,B,B,28,6533,1,1015.0,2,5,B
8962,6,1.0,42.47427319421176,,0.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
13689,9,2.0,65.96413520103987,,1.0,7,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2961,103,1.0,38.40665116406807,21.82993267158336,8.0,2,17.0,2000,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
14869,27,3.0,46.69936040168936,,0.0,23,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3596,41,2.0,45.06980131088211,28.78009440577341,5.0,10,9.0,1969,0.175054867,B,B,36,10055,3,,1,0,B
473,53,2.0,55.35426538954443,,1.0,2,1.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
10395,6,1.0,44.49977444312419,,1.0,8,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14579,27,3.0,77.38424831726405,76.90490253082197,10.0,12,19.0,2016,0.211401214,B,B,9,1892,0,,0,1,B
14510,30,2.0,58.93937457846889,56.46571895127956,1.0,3,2.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
11533,94,2.0,48.7134434737855,303.07109439453137,6.0,5,12.0,1974,0.521867054,B,B,25,6149,0,,0,0,B
10668,30,1.0,46.79567268263514,46.05768570927601,1.0,4,4.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
14320,27,1.0,39.449662718352,,0.0,8,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
10766,67,2.0,65.38602446089847,47.03850870934475,14.0,11,12.0,1977,0.0077202819999999,B,B,38,4788,2,,0,4,B
1339,93,1.0,46.839092012949216,21.851106411570974,8.0,15,17.0,2010,0.041116354,B,B,53,14892,4,,1,4,B
12314,94,2.0,54.09273372395033,34.303708192505695,8.0,4,16.0,1980,0.282797669,B,B,33,8667,2,,0,6,B
8956,28,2.0,41.52703436743553,27.006878919666296,5.0,3,12.0,1976,0.118537385,B,B,30,6207,1,1183.0,1,0,B
16207,161,1.0,48.32429592374535,15.82192612233188,9.0,4,9.0,2015,0.014423114,B,B,19,3806,4,,0,3,B
12200,53,2.0,39.97447788268036,24.628913133608823,6.0,5,12.0,1973,0.049637257,B,B,34,7759,0,229.0,1,3,B
16000,27,2.0,66.92923086029376,68.08750973605949,12.0,4,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A
1590,27,3.0,79.94568973050725,,1.0,14,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
9084,84,1.0,35.20997935317285,23.12531813372808,9.0,11,16.0,1986,0.149666373,B,B,22,4789,2,4087.0,4,1,B
519,120,1.0,35.919947443740035,21.335930238983757,5.0,6,9.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
16735,23,3.0,70.65062502159009,70.57278371128916,0.0,5,0.0,2015,0.005767451,B,B,1,388,0,,0,0,B
5654,44,3.0,81.1353353411808,46.58042117441128,12.0,17,17.0,2008,0.232205084,B,B,24,4860,1,80.0,0,3,B
13847,53,1.0,38.62020539009957,40.66350752328936,1.0,21,19.0,2016,0.049637257,B,B,34,7759,0,229.0,1,3,B
4612,106,1.0,42.15085080265944,23.600429400225483,7.0,9,14.0,2000,0.313924552,B,B,22,4625,11,3855.0,2,10,B
7585,66,3.0,77.38458950785724,47.04196612899492,10.0,16,16.0,1991,0.111627393,B,B,50,12238,8,1970.0,2,3,B
8944,75,2.0,46.12371654925122,30.978382863306543,5.0,5,5.0,1965,0.307466659,B,A,30,5048,9,325.0,2,5,B
14057,23,2.0,62.40394216792572,,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
11212,98,2.0,61.46688444084874,30.58954107366669,8.0,9,17.0,1988,0.089039719,B,B,33,7976,5,,0,11,B
4256,53,1.0,41.42639923761112,19.35909745175071,8.0,15,16.0,1981,0.049637257,B,B,34,7759,0,229.0,1,3,B
1837,172,1.0,39.063098776449976,21.50142442572495,6.0,3,15.0,1975,0.0,B,B,7,1660,39,1786.0,1,5,B
5770,140,1.0,31.40718144147225,17.914113959375094,0.0,5,5.0,1962,0.0,B,B,33,7425,1,,2,5,B
8532,99,2.0,52.15652933727925,30.095966385142685,8.0,18,17.0,2000,0.012338886,B,B,35,5776,1,2078.0,2,4,B
16124,41,2.0,42.4741959682026,26.23509206647281,6.0,10,12.0,1967,0.175054867,B,B,36,10055,3,,1,0,B
7413,23,1.0,33.515002213414235,18.55102432265988,6.0,5,5.0,2007,0.059456227,B,B,1,362,0,,0,0,B
9841,21,3.0,62.39438226560701,44.063216241349295,5.0,8,9.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B
14548,74,2.0,68.64332663658429,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
789,67,1.0,47.660240117006,,1.0,12,22.0,1977,0.0077202819999999,B,B,38,4788,2,,0,4,B
800,64,2.0,48.73851490440332,31.90911185065577,6.0,6,9.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B
778,93,3.0,55.584240883846455,37.85059666997176,7.0,3,16.0,1983,0.521867054,B,B,25,6149,0,,0,0,B
6918,23,3.0,105.53513516506445,,1.0,6,9.0,1977,0.014072961,B,B,2,475,0,,0,0,B
3258,1,2.0,61.36273478271861,,1.0,4,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
13135,30,3.0,65.43339811226687,64.66823615437197,1.0,4,4.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
14843,135,3.0,61.07575428227001,43.88575607634552,5.0,5,9.0,1972,0.007658515,B,B,35,7077,56,2301.0,3,19,B
8275,1,1.0,44.80608996300601,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4884,29,1.0,39.68887710532403,18.944480450824138,8.0,2,14.0,1977,0.069660344,B,B,31,6119,4,,1,2,B
9361,96,3.0,79.23918092270458,50.06269872212529,10.0,11,22.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
12185,27,3.0,83.24135525920686,,1.0,7,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
16660,74,2.0,45.88170224800432,30.80602387532218,5.0,2,5.0,1966,0.371148999,B,B,34,7065,1,750.0,2,5,B
2207,138,2.0,51.06711265479546,34.43349924915771,9.0,11,12.0,1976,0.014423114,B,B,19,3806,4,,0,3,B
5755,180,2.0,68.4487828980041,44.54843349938272,7.0,8,7.0,1929,0.037316452,B,B,32,6748,93,562.0,4,10,B
6998,6,2.0,65.23507155845282,33.84909512683275,13.0,9,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
6216,181,2.0,51.77749721731153,30.5830316595352,8.0,3,10.0,1976,0.0,B,B,30,7538,87,4702.0,5,5,B
16535,23,1.0,31.12125935552932,,1.0,5,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B
2260,105,1.0,37.91085152474015,22.81594345129993,6.0,9,9.0,1974,0.069660344,B,B,31,6119,4,,1,2,B
6917,57,3.0,63.58085474118582,43.920986586541176,6.0,7,12.0,1976,0.133215333,B,B,49,11395,3,1406.0,3,4,A
12708,3,1.0,36.027518157274315,22.967618225187287,7.0,11,12.0,1975,0.050900058,B,B,43,10621,1,30.0,2,3,B
450,27,2.0,66.23566238810594,,0.0,2,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
14668,62,1.0,45.00112917979175,20.165970031652595,11.0,11,15.0,2018,0.072157581,B,B,2,629,1,,0,0,A
6624,27,1.0,42.41379292852747,42.43488662634184,10.0,12,17.0,2017,0.011654127,B,B,4,915,0,,0,0,B
16009,11,3.0,59.07266271838122,40.28073462898802,6.0,8,9.0,1973,0.0001696759999999,B,B,36,5992,0,,1,1,B
11170,34,3.0,73.86507374207464,46.5087820998496,9.0,7,17.0,1997,0.069753361,B,B,53,13670,4,,1,11,B
1778,105,2.0,38.87296589265351,25.509412247393627,5.0,9,9.0,1968,0.069660344,B,B,31,6119,4,,1,2,B
13185,27,1.0,44.6359141728862,,0.0,5,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3366,27,1.0,41.23017380545201,22.45690460331869,8.0,3,17.0,2009,0.07542368,B,B,11,3097,0,,0,0,B
13736,27,1.0,141.5402154863168,91.70480619941944,42.0,3,3.0,2013,0.014072961,B,B,2,475,0,,0,0,B
1477,156,2.0,67.83044498237433,35.364431750765455,13.0,10,17.0,2008,0.007658515,B,B,35,7077,56,2301.0,3,19,B
146,1,3.0,87.81332195236082,88.94655466443344,1.0,5,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
12235,23,2.0,66.99549392384945,,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
12479,64,1.0,34.27677792317554,19.78944077848273,6.0,6,9.0,1969,0.135649789,B,B,46,7960,6,350.0,3,11,B
12954,1,1.0,42.2470826240416,43.174824806167365,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
7214,128,2.0,57.427824456097625,30.258026672563943,8.0,11,14.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B
12700,102,2.0,50.0974701676359,31.02497718754775,8.0,15,14.0,1975,0.23861713,B,B,26,3889,6,705.0,3,6,B
12769,22,1.0,41.18166046456436,,1.0,13,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
5295,1,1.0,42.62820493540221,22.83809642623712,8.0,4,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B
6010,72,2.0,63.29578675415534,60.7939969684188,1.0,23,23.0,2019,0.210473241,B,B,11,2398,2,1994.0,3,0,B
14436,7,2.0,45.27561620759978,28.10251588164896,5.0,7,5.0,1967,0.130617806,B,B,39,10418,9,900.0,1,9,B
